,Unnamed: 0.1,index,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours,Type
222,224,355,54738,tyt3pz0x3ZB8GXsSx1a9Aw,Roy,7 W Carrillo St,Santa Barbara,CA,93101,34.4210753,-119.7019558,4,251,"Restaurants, American (New)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",Italian
223,225,356,54922,CkENBnSJFfPA1hY0qrqfCg,Carlitos Cafe Y Cantina,"1324 State St, Ste A",Santa Barbara,CA,93101,34.42505409,-119.7065042,3.5,731,"Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",Mexican
224,226,357,55111,qM2gfO-cqpDzxmIX-XzuWA,Plow & Angel,900 San Ysidro Ln,Santa Barbara,CA,93108,34.44680327,-119.623098,4,77,"American (New), Food, Restaurants, American (Traditional)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",American
225,227,359,55162,9u79dIXLQzmt9rnOZEnBaQ,The Habit Burger Grill,628 State St,Santa Barbara,CA,93101,34.418499,-119.697453,4,306,"Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-21:0'}",Burgers
227,229,361,56170,o4IiNbNybcy-L4vzTSoDJw,Ca' Dario,37 E Victoria St,Santa Barbara,CA,93101,34.42539135,-119.7048108,4,672,"Tuscan, Seafood, Wine Bars, Restaurants, Bars, Nightlife, Italian","{'Monday': '0:0-0:0', 'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:30-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-20:30'}",Italian
228,230,362,56747,sc-MRSa8K0BTE5m3tmgrQw,Clementine's Steak House,4631 Carpinteria Ave,Carpinteria,CA,93013,34.4014529,-119.5243441,4,280,"Steakhouses, American (Traditional), Desserts, Food, Restaurants","{'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-21:0'}",Steakhouse
229,231,363,56751,IZJacI6XEUxy3_wbW76Qfw,Chili's,6950 Market Place Dr,Goleta,CA,93117,34.429734,-119.870582,2.5,188,"Tex-Mex, Restaurants, Bars, American (Traditional), Nightlife","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",American
230,232,364,56929,S4ujTsHtCOsHKrKkcjY30Q,Coast & Olive,1295 Coast Village Rd,Montecito,CA,93108,34.4214049,-119.6406658,4.5,121,"French, American (New), Restaurants, Italian","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '11:0-19:0', 'Sunday': '17:0-22:0'}",American
232,234,369,58137,2l-spLLGUzRiZg8dF623Nw,1114 Sports Bar & Games,1114 State St,Santa Barbara,CA,93101,34.42282225,-119.7034016,4,144,"Beer Bar, Sports Bars, Pubs, Bars, Restaurants, Cocktail Bars, Gastropubs, Nightlife, Tapas Bars","{'Monday': '0:0-0:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '10:0-21:0'}",American
233,235,370,58220,j8c8WFqySY1eybnkJfgjSg,The Revere Room,1759 S Jameson Ln,Montecito,CA,93108,34.42093307,-119.6286405,4,22,"Restaurants, Tapas/Small Plates, Bars, Cocktail Bars, American (New), Italian, Vegetarian, Nightlife","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:0'}",American
234,236,372,58530,EUzWWnvcx1pkkWxk2XV6QA,The Habit,888 Embarcadero Del Norte,Isla Vista,CA,93117,34.41325577,-119.8551922,4,59,"Burgers, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:30-20:30', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",Fast Food
236,238,375,59029,A263bVzMdU_-TIMhewOrjQ,Domingo's Cafe,5782 Hollister Ave,Goleta,CA,93117,34.4359922,-119.8260009,4,252,"Breakfast & Brunch, Restaurants, Mexican, American (Traditional)","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",Breakfast
237,239,376,59049,kV1u9p8AEV7ItPlgXVODxA,Thai Kitchen,"4317 State St, Ste D",Santa Barbara,CA,93110,34.4402476,-119.766991,3.5,10,"Thai, Restaurants","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0', 'Sunday': '11:0-16:0'}",Thai
238,240,381,59994,4h4Uskb7B8OTI7oDR7wImQ,Mesa Burger - Goleta,7010 Market Pl Dr,Goleta,CA,93117,34.4293569,-119.8718163,4,106,"Sandwiches, Restaurants, American (Traditional), Beer, Wine & Spirits, Chicken Shop, Food, American (New), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0', 'Sunday': '11:0-20:0'}",Burgers
239,241,384,60318,Hl_vXTiYLozWo7T9Cq17vw,Aperitivo,7 W Haley St,Santa Barbara,CA,93101,34.416454,-119.695668,5,47,"Desserts, Food, Bars, Wine Bars, Coffee & Tea, Nightlife, Tapas/Small Plates, Restaurants","{'Monday': '0:0-0:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0'}",Italian
240,242,387,60922,fHUAs1ec568wu-a_mRq7Rw,Jack in the Box,3747 State St,Santa Barbara,CA,93105,34.440179,-119.7441718,1.5,49,"Restaurants, Fast Food, Tacos, Breakfast & Brunch, Burgers, Mexican","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",Fast Food
242,244,389,61153,uPaVoR6XHk12KT9KTr1WFw,ASIE,511 State St,Santa Barbara,CA,93101,34.4169271,-119.6961546,3,149,"American (New), Wraps, Chinese, Sushi Bars, Barbeque, Dim Sum, Asian Fusion, Ramen, Restaurants, Noodles, Soup, Japanese, Hot Pot","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '11:0-23:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",Chinese
243,245,390,61394,0c28ysQJ_M1fVToTFV-FWQ,Wingman Rodeo - Montecito Street,235 W Montecito St,Santa Barbara,CA,93101,34.4117091,-119.6960527,4,44,"Salad, Sandwiches, Vegetarian, Restaurants, Chicken Wings","{'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",American
244,246,393,61748,c0p9TawJSQHchy5aL8NWgQ,Rosales Mexican Restaurant,827 E Montecito St,Santa Barbara,CA,93103,34.4243075,-119.6832787,4.5,227,"Mexican, Restaurants, Breakfast & Brunch, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-20:30', 'Friday': '9:0-20:30', 'Saturday': '9:0-20:30', 'Sunday': '9:0-20:30'}",Mexican
246,248,398,62557,HE-9l_2RSingLV2RZItdsA,Anna's Marketplace Bakery,7018 Marketplace Dr,Goleta,CA,93117,34.4294598,-119.8721309,4,204,"Donuts, Restaurants, Bakeries, Food, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '6:0-17:30', 'Wednesday': '6:0-17:30', 'Thursday': '6:0-16:0', 'Friday': '6:0-17:30', 'Saturday': '6:0-17:30', 'Sunday': '6:0-16:30'}",Bakery
248,250,401,63222,LEo6sBsQz3xrpKW-DQjTWQ,Panda Express,University Center Bldg 558,Santa Barbara,CA,93106,34.41156634,-119.8478269,2.5,18,"Restaurants, Chinese, Fast Food","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",Fast Food
249,251,402,63330,QFh-h_OZ5Io-mBk32HN28A,Kyle's Kitchen,791 Chapala St,Santa Barbara,CA,93101,34.4182687,-119.7005116,4,638,"Cafes, Restaurants, Sandwiches, Chicken Shop, Salad, American (New), Burgers, Breakfast & Brunch","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '10:30-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",American
250,252,403,63338,b1shfPbHpkeWtbGbz5iAtg,Rudy's Mexican Restaurant,3613 State St,Santa Barbara,CA,93105,34.440062,-119.7408542,3,130,"Restaurants, Mexican, Salad","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",Mexican
251,253,404,63361,wvD7TOuE-qUhkyXoi8K8hA,Taqueria El Bajio,129 N Milpas St,Santa Barbara,CA,93103,34.42323789,-119.6813092,4,246,"Restaurants, Mexican","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '7:0-15:0'}",Mexican
252,254,408,63857,CoZ2mpsMBP8HUG1ymKoZTg,Opal Restaurant & Bar,1325 State St,Santa Barbara,CA,93101,34.4247634,-119.7067564,4,954,"Seafood, American (New), Sandwiches, Steakhouses, Restaurants, Bars, Nightlife","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",Italian
254,256,410,64014,l_slvEnh4v3W8BXF1gYlcQ,Baja Sharkeez,525 State St,Santa Barbara,CA,93101,34.4171787,-119.6963836,3.5,655,"Mexican, Bars, Tex-Mex, Nightlife, Dance Clubs, Sports Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}",Mexican
257,259,419,64393,eBxc95u_Gcs9bLST0UntOQ,Santa Barbara Chicken Ranch,2618 De La Vina St,Santa Barbara,CA,93105,34.4352389,-119.7245736,4,378,"Health & Medical, Restaurants, Mexican, Cannabis Clinics, Barbeque","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",Mexican
258,260,420,64413,E3WUDYEvCVMplIFMgeN1xw,Cajun Kitchen Cafe,901 Chapala St,Santa Barbara,CA,93101,34.419398,-119.702048,4,519,"Cajun/Creole, Breakfast & Brunch, Caterers, Restaurants, Event Planning & Services, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",Breakfast
259,261,421,64418,UjgqSqa4Biy34pHSEdwj_g,Gino's Sicilian Express,12 W Figueroa St,Santa Barbara,CA,93101,34.4221006,-119.7037011,4,253,"Italian, Salad, Pizza, Restaurants, Sandwiches","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '13:0-20:0'}",Pizza
260,262,423,64604,JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,111 State St,Santa Barbara,CA,93101,34.413168,-119.691316,3,164,"Restaurants, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",Pizza
261,263,424,64760,bFWH7wlto7jjjwce5ZV--A,Home Plate Grill,"7398 Calle Real, Ste C",Goleta,CA,93117,34.4335513,-119.8846389,4.5,227,"Restaurants, Burgers, Sandwiches, Pizza, American (Traditional), Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:0'}",American
262,264,425,64935,L9hRzl4W7TAdcW0Ld09O-A,Penelope's Sno Balls at the Beach,200 Linden Ave,Carpinteria,CA,93013,34.3939553,-119.5244844,5,7,"Restaurants, Food, Hot Dogs, Shaved Ice, Desserts","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",American
263,265,426,65107,x1YPj22nR3b0S_fDVWTGZw,Vons Chicken,"955 Embarcadero Del Mar, Unit F",Isla Vista,CA,93117,34.4120096,-119.8575399,4,64,"Chicken Shop, Korean, Chicken Wings, Fast Food, American (New), Soul Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:45'}",Korean
264,266,427,65228,1Du1NruqJwxnzgEUHc42Jw,SB Sunshine Cafe,3514 State St,Santa Barbara,CA,93105,34.4406561,-119.7387809,4.5,208,"Restaurants, American (New), Breakfast & Brunch, Diners","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}",Breakfast
266,268,429,65440,Vt5gk5h5VlHXLu-cVKzOXw,M. Special Brewing Company,634 State St,Santa Barbara,CA,93101,34.4187305,-119.6976933,3.5,24,"Breweries, American (New), Arts & Entertainment, Music Venues, Restaurants, Brewpubs, Food, Nightlife","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",American
267,269,432,65873,2swMZVA832zkmdPBrddPRQ,Backyard Bowls,5668 Calle Real,Goleta,CA,93117,34.44151449,-119.8231256,4.5,233,"Breakfast & Brunch, Juice Bars & Smoothies, Acai Bowls, Restaurants, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",Healthy
268,270,433,65975,G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,5722 Calle Real,Goleta,CA,93117,34.44161989,-119.8240958,4,392,"Restaurants, Fish & Chips, Food, Specialty Food, Seafood Markets, American (Traditional), Seafood","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",Seafood
269,271,434,65991,NTLvzcGNm4IUF_yXIwIhvA,Thario's Kitchen,3807 Santa Claus Ln,Carpinteria,CA,93013,34.40620781,-119.5477163,4.5,131,"Pizza, Italian, Restaurants","{'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:0-20:0'}",Pizza
270,272,436,66207,pWDE_rueENu_f5HKA_AsWw,Dune Coffee Roasters - Storke,250 A Storke Rd,Goleta,CA,93117,34.4295404,-119.8692712,4,159,"Food, Restaurants, Cafes, Coffee Roasteries, Coffee & Tea","{'Monday': '6:30-16:0', 'Tuesday': '6:30-16:0', 'Wednesday': '6:30-16:0', 'Thursday': '6:30-16:0', 'Friday': '6:30-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}",Coffee
271,273,437,66431,U7XQ4-xZf-3a5diuDILpFA,Rusty’s Pizza Parlor,2315 Lillie Ave,Summerland,CA,93108,34.421416,-119.5997227,3.5,15,"Chicken Wings, Restaurants, Pizza, Sandwiches","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",Pizza
272,274,438,66442,FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,3607 State St,Santa Barbara,CA,93105,34.4401942,-119.7408847,4,575,"Food, Breakfast & Brunch, Bakeries, Restaurants, Coffee & Tea","{'Monday': '0:0-0:0', 'Wednesday': '7:30-13:30', 'Thursday': '7:30-13:30', 'Friday': '7:30-13:30', 'Saturday': '7:30-13:30', 'Sunday': '7:30-13:30'}",Bakery
273,275,439,66514,qVitsouI4aBiYx1_Fjn0Pg,Foxtail Kitchen & Bar,14 E Cota St,Santa Barbara,CA,93101,34.4180746,-119.6962225,4,270,"Bars, Mediterranean, Burgers, Restaurants, Gastropubs, Nightlife, Whiskey Bars, Cocktail Bars","{'Monday': '12:0-17:0', 'Tuesday': '16:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '16:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",Mediterranean
274,276,441,66566,Pf_7rI6TnV8M_btOBBLg5w,El Sitio,7398 Calle Real,Goleta,CA,93117,34.4335513,-119.8846389,4,56,"Restaurants, Mexican","{'Monday': '8:0-20:30', 'Tuesday': '8:0-20:30', 'Wednesday': '8:0-20:30', 'Thursday': '8:0-20:30', 'Friday': '8:0-20:30', 'Saturday': '8:0-20:30'}",Mexican
275,277,446,67101,5tkZfqkwx6axbN9P5UlC8w,Taco Bell,1045 Casitas Pass Road,Carpinteria,CA,93013,34.39660655,-119.51342,2.5,32,"Restaurants, Tex-Mex, Fast Food, Mexican, Tacos","{'Monday': '9:30-22:0', 'Tuesday': '9:30-22:0', 'Wednesday': '9:30-22:0', 'Thursday': '9:30-22:0', 'Friday': '9:30-23:0', 'Saturday': '9:30-23:0', 'Sunday': '9:30-22:0'}",Fast Food
277,279,449,67852,DBtNuEt5U_dXoalpU8rbcQ,Outpost,5650 Calle Real,Goleta,CA,93117,34.441628,-119.821002,4,198,"Restaurants, American (New), Bars, Nightlife, Seafood, Breakfast & Brunch, American (Traditional), Desserts, Food","{'Monday': '7:0-10:30', 'Tuesday': '7:0-10:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",American
278,280,450,67961,O8rIa0Wvapju2iC9T1Hp8Q,The Good Plow,5205 Carpinteria Ave,Carpinteria,CA,93013,34.39708914,-119.5164064,4.5,20,"Salad, American (New), Restaurants, Tacos, Mexican","{'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-20:0'}",Healthy
279,281,451,68494,SsHMgOW3TT48Z7jeV5beqQ,Kimchi Korean BBQ,3132 State St,Santa Barbara,CA,93105,34.4405926,-119.7324099,4,312,"Korean, Barbeque, Restaurants","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",Korean
280,282,452,68577,2MWEEuY3dtD2DNP99sNe_A,Elubia's Kitchen,"325 Rutherford St, Ste D",Goleta,CA,93117,34.4347064,-119.8257806,4.5,77,"Mexican, Gluten-Free, Latin American, Restaurants, Salvadoran, Caterers, Event Planning & Services","{'Wednesday': '18:0-21:0', 'Thursday': '18:0-21:0', 'Friday': '18:0-21:0', 'Saturday': '17:0-21:0'}",Mexican
281,283,453,69046,a9K3jxNUUe6jr1uh8FsakQ,The Patio Cafe Santa Barbara,3007 De La Vina St,Santa Barbara,CA,93105,34.4386928,-119.7285101,3,65,"Cafes, Restaurants, Breakfast & Brunch","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-13:0'}",Breakfast
282,284,454,69081,iBBV8vesQ8fo2IQA7an1JA,Jane,1311 State St,Santa Barbara,CA,93101,34.4243524,-119.7064283,4,733,"Restaurants, Food, American (New), Wine Bars, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30'}",American
283,285,455,69129,M_0k-h3euD5T1Pv6vQwEMQ,Sunset Grille,4558 Carpinteria Ave,Carpinteria,CA,93013,34.40263854,-119.5255477,3,17,"Sandwiches, Breakfast & Brunch, Restaurants, American (Traditional)","{'Monday': '17:30-21:30', 'Tuesday': '17:30-21:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:30-21:30'}",American
284,286,457,69689,1l4-uhraQzNiRjppKyMUUQ,Jeannine's American Bakery Restaurant,"7060 Hollister Ave, Ste 105",Goleta,CA,93117,34.431189,-119.8740625,4.5,117,"Bakeries, Restaurants, Food, American (Traditional), Breakfast & Brunch, Coffee & Tea","{'Monday': '0:0-0:0', 'Wednesday': '7:30-13:30', 'Thursday': '7:30-13:30', 'Friday': '7:30-13:30', 'Saturday': '7:30-14:0', 'Sunday': '7:30-14:0'}",Bakery
285,287,460,70085,EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"119 Harbor Way, Ste B",Santa Barbara,CA,93109,34.4039742,-119.6933033,3.5,178,"Sushi Bars, Japanese, Restaurants","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",Japanese
286,288,461,70245,L6nIOUwcTGgQKExGHmvTzQ,Noodle City,5869 Hollister Ave,Goleta,CA,93117,34.435791,-119.828303,3.5,480,"Food, Vietnamese, Restaurants, Noodles","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0'}",Vietnamese
287,289,462,71454,fKrmWy4GFsrgdOYhN9pyZA,Trattoria Vittoria,30 E Victoria St,Santa Barbara,CA,93101,34.4248824,-119.7047448,4,334,"Italian, Restaurants","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",Italian
288,290,464,71587,L4-_gPiqsuX50JN_-qUhNQ,Jeannine’s American Bakery & Restaurant,1 State St,Santa Barbara,CA,93101,34.41220526,-119.689592,5,41,"Food, Bakeries, Restaurants, Patisserie/Cake Shop, Cafes, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '7:30-13:30', 'Wednesday': '7:30-13:30', 'Thursday': '7:30-13:30', 'Friday': '7:30-13:30', 'Saturday': '7:30-13:30', 'Sunday': '7:30-13:30'}",Bakery
289,291,466,71847,CuRjZOmfnXjefwEpyzmTTw,4 Eggs & Pizza,"1221 State St, Ste 10",Santa Barbara,CA,93101,34.4238017,-119.7052941,5,60,"Vietnamese, Pizza, Breakfast & Brunch, Restaurants, Gluten-Free","{'Monday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '11:30-20:0'}",Pizza
290,292,467,71952,ZrxlfdFU_qpnIHI2DmoRxA,Mesa Pizza,"315 Meigs Rd, Ste K",Santa Barbara,CA,93109,34.4005756,-119.7227184,4,176,"Pizza, Restaurants, Italian, Vegan, Gluten-Free, Sandwiches","{'Monday': '11:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-19:30', 'Sunday': '11:0-21:0'}",Pizza
291,293,468,72240,MwJsk91FJ73YzzmpVaJihQ,Los Arroyos Mexican Restaurant & Take Out,14 W Figueroa St,Santa Barbara,CA,93101,34.4220557,-119.7037481,4,448,"Restaurants, Bars, Caterers, Mexican, Salad, Event Planning & Services, Desserts, Food, Nightlife","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",Mexican
292,294,469,72517,LlGIlNJE2Nv_PXkH7l4Wmg,Lilly's Tacos,"290 Storke Rd, Ste D",Goleta,CA,93117,34.42849452,-119.8690859,4.5,517,"Restaurants, Mexican","{'Monday': '0:0-0:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}",Mexican
293,295,471,72875,eUIsUpG6KAonYxGoExzy2Q,Costa Kitchen & Bar,1111 E Cabrillo Blvd,Santa Barbara,CA,93103,34.41763899,-119.6692747,5,14,"Italian, Restaurants, American (New), Mediterranean","{'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",Mediterranean
