,business_id,hours,day_of_the_week,,
1516,WQnjp_CEYTYKBBKJDME0bQ, 6:0-0:0 ,  Tuesday ,,
1517,WQnjp_CEYTYKBBKJDME0bQ, 6:0-0:0 ,  Wednesday ,,
1518,WQnjp_CEYTYKBBKJDME0bQ, 6:0-0:0 ,  Thursday ,,
1519,WQnjp_CEYTYKBBKJDME0bQ, 6:0-0:0 ,  Friday ,,
1520,WQnjp_CEYTYKBBKJDME0bQ, 6:0-0:0 ,  Saturday ,,
1521,WQnjp_CEYTYKBBKJDME0bQ, 6:0-0:0  ,  Sunday ,,
1522,LtxG9DTXCFpteVkD4SGBlw, 0:0-0:0 ,  Monday ,,
1523,LtxG9DTXCFpteVkD4SGBlw, 12:0-20:0 ,  Wednesday ,,
1524,LtxG9DTXCFpteVkD4SGBlw, 12:0-20:0 ,  Thursday ,,
1525,LtxG9DTXCFpteVkD4SGBlw, 15:0-20:0 ,  Friday ,,
1526,LtxG9DTXCFpteVkD4SGBlw, 15:0-20:0 ,  Saturday ,,
1527,LtxG9DTXCFpteVkD4SGBlw, 12:0-20:0  ,  Sunday ,,
1528,KobS8yqBelXH11gaIhZJSg, 11:30-22:0 ,  Monday ,,
1529,KobS8yqBelXH11gaIhZJSg, 11:30-22:0 ,  Tuesday ,,
1530,KobS8yqBelXH11gaIhZJSg, 11:30-22:0 ,  Wednesday ,,
1531,KobS8yqBelXH11gaIhZJSg, 11:30-22:0 ,  Thursday ,,
1532,KobS8yqBelXH11gaIhZJSg, 11:30-22:0 ,  Friday ,,
1533,KobS8yqBelXH11gaIhZJSg, 11:30-22:0 ,  Saturday ,,
1534,KobS8yqBelXH11gaIhZJSg, 11:30-22:0  ,  Sunday ,,
1535,zJpZ-uQ_F0XVgK1u98uWSg, 18:30-23:0 ,  Monday ,,
1536,zJpZ-uQ_F0XVgK1u98uWSg, 18:30-23:0 ,  Tuesday ,,
1537,zJpZ-uQ_F0XVgK1u98uWSg, 18:30-23:0 ,  Wednesday ,,
1538,zJpZ-uQ_F0XVgK1u98uWSg, 18:30-23:0 ,  Thursday ,,
1539,zJpZ-uQ_F0XVgK1u98uWSg, 18:30-23:0 ,  Friday ,,
1540,zJpZ-uQ_F0XVgK1u98uWSg, 18:30-23:0  ,  Saturday ,,
1541,apmw_lkLdwWbeYiI9ysdJg, 0:0-0:0 ,  Monday ,,
1542,apmw_lkLdwWbeYiI9ysdJg, 17:0-0:0 ,  Tuesday ,,
1543,apmw_lkLdwWbeYiI9ysdJg, 17:0-0:0 ,  Wednesday ,,
1544,apmw_lkLdwWbeYiI9ysdJg, 17:0-0:0 ,  Thursday ,,
1545,apmw_lkLdwWbeYiI9ysdJg, 17:0-0:0 ,  Friday ,,
1546,apmw_lkLdwWbeYiI9ysdJg, 17:0-0:0 ,  Saturday ,,
1547,apmw_lkLdwWbeYiI9ysdJg, 17:0-0:0  ,  Sunday ,,
1548,VgAKmXE8B7J0I_O_R13UKQ, 6:30-18:0 ,  Monday ,,
1549,VgAKmXE8B7J0I_O_R13UKQ, 6:30-18:0 ,  Tuesday ,,
1550,VgAKmXE8B7J0I_O_R13UKQ, 6:30-18:0 ,  Wednesday ,,
1551,VgAKmXE8B7J0I_O_R13UKQ, 6:30-18:0 ,  Thursday ,,
1552,VgAKmXE8B7J0I_O_R13UKQ, 7:0-13:45 ,  Friday ,,
1553,VgAKmXE8B7J0I_O_R13UKQ, 7:0-13:45 ,  Saturday ,,
1554,VgAKmXE8B7J0I_O_R13UKQ, 7:0-18:0  ,  Sunday ,,
1555,L9CFXQbU79r6PK8Cy9aAgA, 11:0-20:30 ,  Monday ,,
1556,L9CFXQbU79r6PK8Cy9aAgA, 11:0-20:30 ,  Tuesday ,,
1557,L9CFXQbU79r6PK8Cy9aAgA, 11:0-20:30 ,  Wednesday ,,
1558,L9CFXQbU79r6PK8Cy9aAgA, 11:0-20:30 ,  Thursday ,,
1559,L9CFXQbU79r6PK8Cy9aAgA, 11:0-20:30 ,  Friday ,,
1560,L9CFXQbU79r6PK8Cy9aAgA, 11:0-20:30 ,  Saturday ,,
1561,L9CFXQbU79r6PK8Cy9aAgA, 11:0-20:30  ,  Sunday ,,
1562,yw3vRR7XLIjEnlhMnVzR7w, 17:30-22:30 ,  Tuesday ,,
1563,yw3vRR7XLIjEnlhMnVzR7w, 17:30-22:30 ,  Wednesday ,,
1564,yw3vRR7XLIjEnlhMnVzR7w, 17:30-22:30 ,  Thursday ,,
1565,yw3vRR7XLIjEnlhMnVzR7w, 17:30-23:0 ,  Friday ,,
1566,yw3vRR7XLIjEnlhMnVzR7w, 13:0-23:0 ,  Saturday ,,
1567,yw3vRR7XLIjEnlhMnVzR7w, 13:0-22:30  ,  Sunday ,,
1568,XyYsl2OyoMi6OMvzsdcVoQ, 11:0-21:0 ,  Monday ,,
1569,XyYsl2OyoMi6OMvzsdcVoQ, 11:0-21:0 ,  Tuesday ,,
1570,XyYsl2OyoMi6OMvzsdcVoQ, 11:0-21:0 ,  Wednesday ,,
1571,XyYsl2OyoMi6OMvzsdcVoQ, 11:0-21:0 ,  Thursday ,,
1572,XyYsl2OyoMi6OMvzsdcVoQ, 11:0-21:0 ,  Friday ,,
1573,XyYsl2OyoMi6OMvzsdcVoQ, 11:0-21:0 ,  Saturday ,,
1574,XyYsl2OyoMi6OMvzsdcVoQ, 11:0-20:0  ,  Sunday ,,
1575,JZrspVMm79n_iHTYftkI0g, 7:0-17:0 ,  Tuesday ,,
1576,JZrspVMm79n_iHTYftkI0g, 7:0-17:0 ,  Wednesday ,,
1577,JZrspVMm79n_iHTYftkI0g, 7:0-17:0 ,  Thursday ,,
1578,JZrspVMm79n_iHTYftkI0g, 7:0-17:0 ,  Friday ,,
1579,JZrspVMm79n_iHTYftkI0g, 7:0-17:0 ,  Saturday ,,
1580,JZrspVMm79n_iHTYftkI0g, 7:0-14:0  ,  Sunday ,,
1581,RDjtVGc0c04ZIR6em1hCbQ, 12:0-21:0 ,  Monday ,,
1582,RDjtVGc0c04ZIR6em1hCbQ, 12:0-21:0 ,  Tuesday ,,
1583,RDjtVGc0c04ZIR6em1hCbQ, 12:0-21:0 ,  Wednesday ,,
1584,RDjtVGc0c04ZIR6em1hCbQ, 12:0-21:0 ,  Thursday ,,
1585,RDjtVGc0c04ZIR6em1hCbQ, 12:0-21:0 ,  Friday ,,
1586,RDjtVGc0c04ZIR6em1hCbQ, 12:0-21:0 ,  Saturday ,,
1587,RDjtVGc0c04ZIR6em1hCbQ, 12:0-21:0  ,  Sunday ,,
1588,qx2YTFXfVDwQUfOeWCFfbw, 0:0-0:0 ,  Monday ,,
1589,qx2YTFXfVDwQUfOeWCFfbw, 10:0-18:0 ,  Tuesday ,,
1590,qx2YTFXfVDwQUfOeWCFfbw, 10:0-21:0 ,  Wednesday ,,
1591,qx2YTFXfVDwQUfOeWCFfbw, 10:0-18:0 ,  Thursday ,,
1592,qx2YTFXfVDwQUfOeWCFfbw, 10:0-18:0 ,  Friday ,,
1593,qx2YTFXfVDwQUfOeWCFfbw, 10:0-21:0 ,  Saturday ,,
1594,qx2YTFXfVDwQUfOeWCFfbw, 10:0-15:0  ,  Sunday ,,
1595,KMuVQ8E4VIhdjwDo5jPPcg, 9:0-17:0 ,  Monday ,,
1596,KMuVQ8E4VIhdjwDo5jPPcg, 9:0-17:0 ,  Tuesday ,,
1597,KMuVQ8E4VIhdjwDo5jPPcg, 9:0-17:0 ,  Wednesday ,,
1598,KMuVQ8E4VIhdjwDo5jPPcg, 9:0-17:0 ,  Thursday ,,
1599,KMuVQ8E4VIhdjwDo5jPPcg, 9:0-17:0  ,  Friday ,,
1600,vhWlxyLEWAbNOMtQ42yzFg, 10:0-16:0 ,  Monday ,,
1601,vhWlxyLEWAbNOMtQ42yzFg, 10:0-16:0 ,  Tuesday ,,
1602,vhWlxyLEWAbNOMtQ42yzFg, 10:0-16:0 ,  Wednesday ,,
1603,vhWlxyLEWAbNOMtQ42yzFg, 10:0-16:0 ,  Thursday ,,
1604,vhWlxyLEWAbNOMtQ42yzFg, 10:0-16:0 ,  Friday ,,
1605,vhWlxyLEWAbNOMtQ42yzFg, 11:0-16:0  ,  Saturday ,,
1606,c_a38vt6v2tRq-VjdTZHZw, 17:0-22:0 ,  Wednesday ,,
1607,c_a38vt6v2tRq-VjdTZHZw, 17:0-22:0 ,  Thursday ,,
1608,c_a38vt6v2tRq-VjdTZHZw, 17:0-22:0 ,  Friday ,,
1609,c_a38vt6v2tRq-VjdTZHZw, 17:0-22:0 ,  Saturday ,,
1610,c_a38vt6v2tRq-VjdTZHZw, 17:0-22:0  ,  Sunday ,,
1611,9JaoQxrPpDfQ_vbZFgSXIw, 16:45-20:0 ,  Thursday ,,
1612,9JaoQxrPpDfQ_vbZFgSXIw, 16:45-20:0 ,  Friday ,,
1613,9JaoQxrPpDfQ_vbZFgSXIw, 16:45-20:0 ,  Saturday ,,
1614,9JaoQxrPpDfQ_vbZFgSXIw, 16:45-20:0  ,  Sunday ,,
1615,Ng4PxR9WVdbnDGC50PbzwQ, 0:0-0:0 ,  Monday ,,
1616,Ng4PxR9WVdbnDGC50PbzwQ, 10:0-18:0 ,  Tuesday ,,
1617,Ng4PxR9WVdbnDGC50PbzwQ, 10:0-21:0 ,  Wednesday ,,
1618,Ng4PxR9WVdbnDGC50PbzwQ, 10:0-18:0 ,  Thursday ,,
1619,Ng4PxR9WVdbnDGC50PbzwQ, 10:0-18:0 ,  Friday ,,
1620,Ng4PxR9WVdbnDGC50PbzwQ, 10:0-21:0 ,  Saturday ,,
1621,Ng4PxR9WVdbnDGC50PbzwQ, 10:0-21:0  ,  Sunday ,,
1622,noiUCN8A9Vdm9pUbWX6K-w, 16:30-21:0 ,  Monday ,,
1623,noiUCN8A9Vdm9pUbWX6K-w, 11:30-15:0 ,  Thursday ,,
1624,noiUCN8A9Vdm9pUbWX6K-w, 17:0-21:0 ,  Friday ,,
1625,noiUCN8A9Vdm9pUbWX6K-w, 17:0-21:0 ,  Saturday ,,
1626,noiUCN8A9Vdm9pUbWX6K-w, 17:0-21:0  ,  Sunday ,,
1627,Qki5LF9vIN7KPM3gn2WkJQ, 0:0-0:0 ,  Monday ,,
1628,Qki5LF9vIN7KPM3gn2WkJQ, 8:0-20:0 ,  Tuesday ,,
1629,Qki5LF9vIN7KPM3gn2WkJQ, 8:0-20:0 ,  Wednesday ,,
1630,Qki5LF9vIN7KPM3gn2WkJQ, 8:0-20:0 ,  Thursday ,,
1631,Qki5LF9vIN7KPM3gn2WkJQ, 8:0-14:0 ,  Friday ,,
1632,Qki5LF9vIN7KPM3gn2WkJQ, 8:0-20:0 ,  Saturday ,,
1633,Qki5LF9vIN7KPM3gn2WkJQ, 8:0-20:0  ,  Sunday ,,
1634,PHSda9zEwtFicCICD6TP1A, 0:0-0:0 ,  Monday ,,
1635,PHSda9zEwtFicCICD6TP1A, 12:0-21:0 ,  Tuesday ,,
1636,PHSda9zEwtFicCICD6TP1A, 11:0-21:0 ,  Wednesday ,,
1637,PHSda9zEwtFicCICD6TP1A, 11:0-21:0 ,  Thursday ,,
1638,PHSda9zEwtFicCICD6TP1A, 11:0-15:0 ,  Friday ,,
1639,PHSda9zEwtFicCICD6TP1A, 11:0-21:0 ,  Saturday ,,
1640,PHSda9zEwtFicCICD6TP1A, 11:0-21:0  ,  Sunday ,,
1641,KdNQZQaMd4rKjNphqGHX6A, 11:0-21:0 ,  Monday ,,
1642,KdNQZQaMd4rKjNphqGHX6A, 11:0-21:0 ,  Tuesday ,,
1643,KdNQZQaMd4rKjNphqGHX6A, 11:0-21:0 ,  Wednesday ,,
1644,KdNQZQaMd4rKjNphqGHX6A, 11:0-21:0 ,  Thursday ,,
1645,KdNQZQaMd4rKjNphqGHX6A, 11:0-21:30 ,  Friday ,,
1646,KdNQZQaMd4rKjNphqGHX6A, 11:0-21:30 ,  Saturday ,,
1647,KdNQZQaMd4rKjNphqGHX6A, 11:0-21:0  ,  Sunday ,,
1648,iAE5tMDs1XSudlEzG-Z3aA, 17:30-21:30 ,  Monday ,,
1649,iAE5tMDs1XSudlEzG-Z3aA, 17:30-21:30 ,  Tuesday ,,
1650,iAE5tMDs1XSudlEzG-Z3aA, 17:30-21:30 ,  Wednesday ,,
1651,iAE5tMDs1XSudlEzG-Z3aA, 17:30-21:30 ,  Thursday ,,
1652,iAE5tMDs1XSudlEzG-Z3aA, 17:30-21:30 ,  Friday ,,
1653,iAE5tMDs1XSudlEzG-Z3aA, 17:0-21:30 ,  Saturday ,,
1654,iAE5tMDs1XSudlEzG-Z3aA, 17:0-21:30  ,  Sunday ,,
1655,DV0BJwh9qzPqcxufrA_7ag, 10:0-20:30 ,  Monday ,,
1656,DV0BJwh9qzPqcxufrA_7ag, 10:0-20:30 ,  Tuesday ,,
1657,DV0BJwh9qzPqcxufrA_7ag, 10:0-20:30 ,  Wednesday ,,
1658,DV0BJwh9qzPqcxufrA_7ag, 10:0-20:30 ,  Thursday ,,
1659,DV0BJwh9qzPqcxufrA_7ag, 10:0-20:30 ,  Friday ,,
1660,DV0BJwh9qzPqcxufrA_7ag, 10:0-20:30 ,  Saturday ,,
1661,DV0BJwh9qzPqcxufrA_7ag, 11:0-19:0  ,  Sunday ,,
1662,YXaCcpETNtxrNNK6TbUTlw, 11:0-20:30 ,  Monday ,,
1663,YXaCcpETNtxrNNK6TbUTlw, 11:0-20:30 ,  Tuesday ,,
1664,YXaCcpETNtxrNNK6TbUTlw, 11:0-20:30 ,  Wednesday ,,
1665,YXaCcpETNtxrNNK6TbUTlw, 11:0-20:30 ,  Thursday ,,
1666,YXaCcpETNtxrNNK6TbUTlw, 11:0-20:30 ,  Friday ,,
1667,YXaCcpETNtxrNNK6TbUTlw, 11:0-20:30 ,  Saturday ,,
1668,YXaCcpETNtxrNNK6TbUTlw, 11:0-20:30  ,  Sunday ,,
1669,UBK6zb5-XUETfVzYkRTj1Q, 17:0-0:30 ,  Friday ,,
1670,UBK6zb5-XUETfVzYkRTj1Q, 17:0-0:0  ,  Saturday ,,
1671,LdXB3D3gl3ckxZutLmen1g, 10:30-21:0 ,  Monday ,,
1672,LdXB3D3gl3ckxZutLmen1g, 10:30-21:0 ,  Tuesday ,,
1673,LdXB3D3gl3ckxZutLmen1g, 10:30-21:0 ,  Wednesday ,,
1674,LdXB3D3gl3ckxZutLmen1g, 10:30-21:0 ,  Thursday ,,
1675,LdXB3D3gl3ckxZutLmen1g, 10:30-21:0 ,  Friday ,,
1676,LdXB3D3gl3ckxZutLmen1g, 10:30-21:0 ,  Saturday ,,
1677,LdXB3D3gl3ckxZutLmen1g, 10:30-21:0  ,  Sunday ,,
1678,#NAME?, 11:0-17:0 ,  Monday ,,
1679,#NAME?, 11:0-17:0 ,  Tuesday ,,
1680,#NAME?, 11:0-17:0 ,  Wednesday ,,
1681,#NAME?, 11:0-17:0 ,  Thursday ,,
1682,#NAME?, 11:0-17:0 ,  Friday ,,
1683,#NAME?, 11:0-17:0 ,  Saturday ,,
1684,#NAME?, 11:0-17:0  ,  Sunday ,,
1685,Un-UDVOuv1co3TMmGaumxA, 9:0-17:30 ,  Monday ,,
1686,Un-UDVOuv1co3TMmGaumxA, 9:0-17:30 ,  Tuesday ,,
1687,Un-UDVOuv1co3TMmGaumxA, 9:0-17:30 ,  Wednesday ,,
1688,Un-UDVOuv1co3TMmGaumxA, 9:0-17:30 ,  Thursday ,,
1689,Un-UDVOuv1co3TMmGaumxA, 8:0-17:30 ,  Friday ,,
1690,Un-UDVOuv1co3TMmGaumxA, 8:0-17:30 ,  Saturday ,,
1691,Un-UDVOuv1co3TMmGaumxA, 8:0-17:30  ,  Sunday ,,
1692,2nF2syYoD5VBFk01le6NkA, 7:30-14:0 ,  Monday ,,
1693,2nF2syYoD5VBFk01le6NkA, 7:30-14:0 ,  Tuesday ,,
1694,2nF2syYoD5VBFk01le6NkA, 7:30-14:0 ,  Wednesday ,,
1695,2nF2syYoD5VBFk01le6NkA, 7:30-14:0 ,  Thursday ,,
1696,2nF2syYoD5VBFk01le6NkA, 7:30-14:0  ,  Friday ,,
1697,06pNHtxgPhGhZpM0Z2uzNw, 11:30-19:30 ,  Monday ,,
1698,06pNHtxgPhGhZpM0Z2uzNw, 11:30-19:30 ,  Tuesday ,,
1699,06pNHtxgPhGhZpM0Z2uzNw, 11:30-19:30 ,  Wednesday ,,
1700,06pNHtxgPhGhZpM0Z2uzNw, 11:30-19:30 ,  Thursday ,,
1701,06pNHtxgPhGhZpM0Z2uzNw, 11:30-20:0 ,  Friday ,,
1702,06pNHtxgPhGhZpM0Z2uzNw, 11:30-20:0 ,  Saturday ,,
1703,06pNHtxgPhGhZpM0Z2uzNw, 11:30-19:30  ,  Sunday ,,
1704,z9-8KvMAlVK46De-G3sNJQ, 0:0-0:0 ,  Monday ,,
1705,z9-8KvMAlVK46De-G3sNJQ, 7:0-22:0 ,  Tuesday ,,
1706,z9-8KvMAlVK46De-G3sNJQ, 7:0-22:0 ,  Wednesday ,,
1707,z9-8KvMAlVK46De-G3sNJQ, 7:0-22:0 ,  Thursday ,,
1708,z9-8KvMAlVK46De-G3sNJQ, 7:0-18:0 ,  Friday ,,
1709,z9-8KvMAlVK46De-G3sNJQ, 8:0-22:0 ,  Saturday ,,
1710,z9-8KvMAlVK46De-G3sNJQ, 8:0-22:0  ,  Sunday ,,
1711,QaFbv7aLQBcfT4xMF1_WnQ, 0:0-0:0 ,  Monday ,,
1712,QaFbv7aLQBcfT4xMF1_WnQ, 11:30-22:0 ,  Tuesday ,,
1713,QaFbv7aLQBcfT4xMF1_WnQ, 11:30-19:0 ,  Wednesday ,,
1714,QaFbv7aLQBcfT4xMF1_WnQ, 11:30-22:0 ,  Thursday ,,
1715,QaFbv7aLQBcfT4xMF1_WnQ, 11:30-22:0 ,  Friday ,,
1716,QaFbv7aLQBcfT4xMF1_WnQ, 17:0-22:0 ,  Saturday ,,
1717,QaFbv7aLQBcfT4xMF1_WnQ, 11:0-22:0  ,  Sunday ,,
1718,0YI4tyK4MrTAveuj2js4OA, 10:30-23:0 ,  Monday ,,
1719,0YI4tyK4MrTAveuj2js4OA, 10:30-23:0 ,  Tuesday ,,
1720,0YI4tyK4MrTAveuj2js4OA, 10:30-23:0 ,  Wednesday ,,
1721,0YI4tyK4MrTAveuj2js4OA, 10:30-23:0 ,  Thursday ,,
1722,0YI4tyK4MrTAveuj2js4OA, 10:30-23:0 ,  Friday ,,
1723,0YI4tyK4MrTAveuj2js4OA, 10:30-23:0 ,  Saturday ,,
1724,0YI4tyK4MrTAveuj2js4OA, 10:30-22:0  ,  Sunday ,,
1725,45Ut-AN8h3c88-pYTrGBnA, 11:0-0:0 ,  Monday ,,
1726,45Ut-AN8h3c88-pYTrGBnA, 11:0-0:0 ,  Tuesday ,,
1727,45Ut-AN8h3c88-pYTrGBnA, 11:0-0:0 ,  Wednesday ,,
1728,45Ut-AN8h3c88-pYTrGBnA, 11:0-0:0 ,  Thursday ,,
1729,45Ut-AN8h3c88-pYTrGBnA, 11:0-1:0 ,  Friday ,,
1730,45Ut-AN8h3c88-pYTrGBnA, 11:0-1:0 ,  Saturday ,,
1731,45Ut-AN8h3c88-pYTrGBnA, 11:0-0:0  ,  Sunday ,,
1732,W7gSJz80DywKnPRIGjA2Bw, 10:0-21:30 ,  Monday ,,
1733,W7gSJz80DywKnPRIGjA2Bw, 10:0-21:30 ,  Tuesday ,,
1734,W7gSJz80DywKnPRIGjA2Bw, 10:0-21:30 ,  Wednesday ,,
1735,W7gSJz80DywKnPRIGjA2Bw, 10:0-21:30 ,  Thursday ,,
1736,W7gSJz80DywKnPRIGjA2Bw, 10:0-21:30 ,  Friday ,,
1737,W7gSJz80DywKnPRIGjA2Bw, 9:0-21:30 ,  Saturday ,,
1738,W7gSJz80DywKnPRIGjA2Bw, 9:0-21:30  ,  Sunday ,,
1739,V2cQOeZwPBmjpln6_p1Ygw, 0:0-0:0 ,  Monday ,,V2cQOeZwPBmjpln6_p1Ygw
1740,V2cQOeZwPBmjpln6_p1Ygw, 0:0-0:0 ,  Tuesday ,,
1741,V2cQOeZwPBmjpln6_p1Ygw, 0:0-0:0 ,  Wednesday ,,
1742,V2cQOeZwPBmjpln6_p1Ygw, 0:0-0:0 ,  Thursday ,,
1743,V2cQOeZwPBmjpln6_p1Ygw, 0:0-0:0 ,  Friday ,,
1744,V2cQOeZwPBmjpln6_p1Ygw, 0:0-0:0 ,  Saturday ,,
1745,V2cQOeZwPBmjpln6_p1Ygw, 0:0-0:0  ,  Sunday ,,
1746,VWL9UqAKfyvGeb0AlOTusA, 9:0-21:0 ,  Monday ,,
1747,VWL9UqAKfyvGeb0AlOTusA, 9:0-21:0 ,  Tuesday ,,
1748,VWL9UqAKfyvGeb0AlOTusA, 9:0-21:0 ,  Wednesday ,,
1749,VWL9UqAKfyvGeb0AlOTusA, 9:0-21:0 ,  Thursday ,,
1750,VWL9UqAKfyvGeb0AlOTusA, 9:0-21:0 ,  Friday ,,
1751,VWL9UqAKfyvGeb0AlOTusA, 9:0-21:0 ,  Saturday ,,
1752,VWL9UqAKfyvGeb0AlOTusA, 9:0-21:0  ,  Sunday ,,
1753,oJwMmSZKJOnMboZ_z67MZw, 16:0-22:0 ,  Wednesday ,,
1754,oJwMmSZKJOnMboZ_z67MZw, 16:0-22:0 ,  Thursday ,,
1755,oJwMmSZKJOnMboZ_z67MZw, 16:0-22:0 ,  Friday ,,
1756,oJwMmSZKJOnMboZ_z67MZw, 16:0-22:0 ,  Saturday ,,
1757,oJwMmSZKJOnMboZ_z67MZw, 16:0-22:0  ,  Sunday ,,
1758,v7dKKlpLH36GQTIX5qIReQ, 11:0-20:0 ,  Monday ,,
1759,v7dKKlpLH36GQTIX5qIReQ, 11:0-20:0 ,  Tuesday ,,
1760,v7dKKlpLH36GQTIX5qIReQ, 11:0-20:0 ,  Wednesday ,,
1761,v7dKKlpLH36GQTIX5qIReQ, 11:0-20:0 ,  Thursday ,,
1762,v7dKKlpLH36GQTIX5qIReQ, 11:0-20:0 ,  Friday ,,
1763,v7dKKlpLH36GQTIX5qIReQ, 15:0-20:0  ,  Saturday ,,
1764,IDyJPdJ-zTXJ_FSSOMOgbg, 8:0-21:0 ,  Monday ,,
1765,IDyJPdJ-zTXJ_FSSOMOgbg, 8:0-21:0 ,  Tuesday ,,
1766,IDyJPdJ-zTXJ_FSSOMOgbg, 8:0-21:0 ,  Wednesday ,,
1767,IDyJPdJ-zTXJ_FSSOMOgbg, 8:0-21:0 ,  Thursday ,,
1768,IDyJPdJ-zTXJ_FSSOMOgbg, 8:0-22:0 ,  Friday ,,
1769,IDyJPdJ-zTXJ_FSSOMOgbg, 8:0-22:0 ,  Saturday ,,
1770,IDyJPdJ-zTXJ_FSSOMOgbg, 8:0-21:0  ,  Sunday ,,
1771,ERzIS-WRLw-80_B4yqcG3Q, 17:0-21:0 ,  Monday ,,
1772,ERzIS-WRLw-80_B4yqcG3Q, 17:0-21:0 ,  Tuesday ,,
1773,ERzIS-WRLw-80_B4yqcG3Q, 17:0-21:0 ,  Wednesday ,,
1774,ERzIS-WRLw-80_B4yqcG3Q, 17:0-21:0 ,  Thursday ,,
1775,ERzIS-WRLw-80_B4yqcG3Q, 17:0-21:0 ,  Friday ,,
1776,ERzIS-WRLw-80_B4yqcG3Q, 17:0-21:0 ,  Saturday ,,
1777,ERzIS-WRLw-80_B4yqcG3Q, 17:0-21:0  ,  Sunday ,,
1778,IZZ7J14VnJGyUqYH1tgT6w, 0:0-0:0 ,  Monday ,,
1779,IZZ7J14VnJGyUqYH1tgT6w, 12:0-20:0 ,  Tuesday ,,
1780,IZZ7J14VnJGyUqYH1tgT6w, 12:0-20:0 ,  Wednesday ,,
1781,IZZ7J14VnJGyUqYH1tgT6w, 12:0-20:0 ,  Thursday ,,
1782,IZZ7J14VnJGyUqYH1tgT6w, 12:0-21:0 ,  Friday ,,
1783,IZZ7J14VnJGyUqYH1tgT6w, 12:0-21:0 ,  Saturday ,,
1784,IZZ7J14VnJGyUqYH1tgT6w, 12:0-17:0  ,  Sunday ,,
1785,YxWiv24PHCseiVvGlqKFrQ, 11:0-23:0 ,  Monday ,,
1786,YxWiv24PHCseiVvGlqKFrQ, 11:0-23:0 ,  Tuesday ,,
1787,YxWiv24PHCseiVvGlqKFrQ, 11:0-23:0 ,  Wednesday ,,
1788,YxWiv24PHCseiVvGlqKFrQ, 11:0-23:0 ,  Thursday ,,
1789,YxWiv24PHCseiVvGlqKFrQ, 11:0-21:0 ,  Friday ,,
1790,YxWiv24PHCseiVvGlqKFrQ, 11:0-23:0 ,  Saturday ,,
1791,YxWiv24PHCseiVvGlqKFrQ, 11:0-23:0  ,  Sunday ,,
1792,U3grYFIeu6RgAAQgdriHww, 0:0-0:0 ,  Monday ,,
1793,U3grYFIeu6RgAAQgdriHww, 11:0-22:0 ,  Tuesday ,,
1794,U3grYFIeu6RgAAQgdriHww, 11:0-22:0 ,  Wednesday ,,
1795,U3grYFIeu6RgAAQgdriHww, 11:0-22:0 ,  Thursday ,,
1796,U3grYFIeu6RgAAQgdriHww, 11:0-16:0 ,  Friday ,,
1797,U3grYFIeu6RgAAQgdriHww, 11:0-16:0 ,  Saturday ,,
1798,U3grYFIeu6RgAAQgdriHww, 11:0-22:0  ,  Sunday ,,
1799,#NAME?, 7:0-22:0 ,  Monday ,,
1800,#NAME?, 7:0-22:0 ,  Tuesday ,,
1801,#NAME?, 7:0-22:0 ,  Wednesday ,,
1802,#NAME?, 7:0-22:0 ,  Thursday ,,
1803,#NAME?, 7:0-0:0 ,  Friday ,,
1804,#NAME?, 8:0-0:0 ,  Saturday ,,
1805,#NAME?, 8:0-0:0  ,  Sunday ,,
1806,yy6suHtRjIg3RwsNt5vstA, 7:0-20:0 ,  Monday ,,
1807,yy6suHtRjIg3RwsNt5vstA, 7:0-20:0 ,  Tuesday ,,
1808,yy6suHtRjIg3RwsNt5vstA, 7:0-20:0 ,  Wednesday ,,
1809,yy6suHtRjIg3RwsNt5vstA, 7:0-20:0 ,  Thursday ,,
1810,yy6suHtRjIg3RwsNt5vstA, 7:0-20:0 ,  Friday ,,
1811,yy6suHtRjIg3RwsNt5vstA, 7:0-20:0 ,  Saturday ,,
1812,yy6suHtRjIg3RwsNt5vstA, 7:0-20:0  ,  Sunday ,,
1813,kxxexMsFL4xJLIafhXXFlw, 6:30-22:0 ,  Monday ,,
1814,kxxexMsFL4xJLIafhXXFlw, 6:30-22:0 ,  Tuesday ,,
1815,kxxexMsFL4xJLIafhXXFlw, 6:30-22:0 ,  Wednesday ,,
1816,kxxexMsFL4xJLIafhXXFlw, 6:30-22:0 ,  Thursday ,,
1817,kxxexMsFL4xJLIafhXXFlw, 6:30-23:0 ,  Friday ,,
1818,kxxexMsFL4xJLIafhXXFlw, 7:0-23:0 ,  Saturday ,,
1819,kxxexMsFL4xJLIafhXXFlw, 7:0-22:0  ,  Sunday ,,
1820,NWwVZnCb8-Oh9QWWAb2T2Q, 0:0-0:0 ,  Monday ,,
1821,NWwVZnCb8-Oh9QWWAb2T2Q, 17:30-22:0 ,  Tuesday ,,
1822,NWwVZnCb8-Oh9QWWAb2T2Q, 17:30-22:0 ,  Wednesday ,,
1823,NWwVZnCb8-Oh9QWWAb2T2Q, 17:30-22:0 ,  Thursday ,,
1824,NWwVZnCb8-Oh9QWWAb2T2Q, 17:30-22:30 ,  Friday ,,
1825,NWwVZnCb8-Oh9QWWAb2T2Q, 17:0-22:30 ,  Saturday ,,
1826,NWwVZnCb8-Oh9QWWAb2T2Q, 17:0-21:30  ,  Sunday ,,
1827,q36uZc2hQml10YGHazJaoQ, 17:0-20:0 ,  Wednesday ,,
